"location id","location name",description,lat,lon,icon_color,"icon name"
31469007,Hydrant,Hydrant,34.96136645,-90.07237588,red,Hydrant
31469008,Hydrant,Hydrant,34.96048645,-90.07232588,red,Hydrant
31469009,Hydrant,Hydrant,34.96051645,-90.07396588,red,Hydrant
31469010,Hydrant,Hydrant,34.95910645,-90.07237588,red,Hydrant
31469011,Hydrant,Hydrant,34.95837645,-90.07116588,red,Hydrant
31469012,Hydrant,Hydrant,34.95793645,-90.07245588,red,Hydrant
31469013,Hydrant,Hydrant,34.95653645,-90.07235588,red,Hydrant
31469014,Hydrant,Hydrant,34.95648645,-90.07112588,red,Hydrant
31469015,Hydrant,Hydrant,34.95642645,-90.07423588,red,Hydrant
31469016,Hydrant,Hydrant,34.95641645,-90.07602588,red,Hydrant
31469017,Hydrant,Hydrant,34.95649645,-90.07761588,red,Hydrant
31469018,Hydrant,Hydrant,34.95777645,-90.07408588,red,Hydrant
31469019,Hydrant,Hydrant,34.95867645,-90.07312588,red,Hydrant
31469020,Hydrant,Hydrant,34.95872645,-90.07470588,red,Hydrant
31469021,Hydrant,Hydrant,34.95869645,-90.07653588,red,Hydrant
31469022,Hydrant,Hydrant,34.95413645,-90.07069588,red,Hydrant
31469023,Hydrant,Hydrant,34.95321845,-90.07073088,red,Hydrant
31469024,Hydrant,Hydrant,34.95325145,-90.09728289,red,Hydrant
31469025,Hydrant,Hydrant,34.95325945,-90.09637189,red,Hydrant
31469026,Hydrant,Hydrant,34.97710646,-90.06360588,red,Hydrant
31469027,Hydrant,Hydrant,34.97710646,-90.06630588,red,Hydrant
31469028,Hydrant,Hydrant,34.96327645,-90.06412588,red,Hydrant
31469029,Hydrant,Hydrant,34.96428545,-90.06465788,red,Hydrant
31469030,Hydrant,Hydrant,34.96513646,-90.06439588,red,Hydrant
31469031,Hydrant,Hydrant,34.96536646,-90.06350588,red,Hydrant
31469032,Hydrant,Hydrant,34.96537646,-90.06255588,red,Hydrant
31469033,Hydrant,Hydrant,34.96475645,-90.06196588,red,Hydrant
31469034,Hydrant,Hydrant,34.96404646,-90.06238588,red,Hydrant
31469035,Hydrant,Hydrant,34.96405245,-90.06366588,red,Hydrant
31469036,Hydrant,Hydrant,34.96375645,-90.06466588,red,Hydrant
31469037,Hydrant,Hydrant,34.94327045,-90.09308189,red,Hydrant
31469038,Hydrant,Hydrant,34.94414545,-90.09477089,red,Hydrant
31469039,Hydrant,Hydrant,34.94559645,-90.09095588,red,Hydrant
31469040,Hydrant,Hydrant,34.96142945,-90.06151988,red,Hydrant
31469041,Hydrant,Hydrant,34.97183645,-90.08849589,red,Hydrant
31469042,Hydrant,Hydrant,34.96663645,-90.08696588,red,Hydrant
31469043,Hydrant,Hydrant,34.96735645,-90.08600588,red,Hydrant
31469044,Hydrant,Hydrant,34.96744645,-90.08700588,red,Hydrant
31469045,Hydrant,Hydrant,34.96850645,-90.08700589,red,Hydrant
31469046,Hydrant,Hydrant,34.96962645,-90.08703589,red,Hydrant
31469047,Hydrant,Hydrant,34.97149645,-90.08540589,red,Hydrant
31469048,Hydrant,Hydrant,34.97278646,-90.08534589,red,Hydrant
31469049,Hydrant,Hydrant,34.97275646,-90.08658589,red,Hydrant
31469050,Hydrant,Hydrant,34.97137646,-90.08703589,red,Hydrant
31469051,Hydrant,Hydrant,34.97049645,-90.08784589,red,Hydrant
31469052,Hydrant,Hydrant,34.97613646,-90.08858589,red,Hydrant
31469053,Hydrant,Hydrant,34.97626646,-90.08932589,red,Hydrant
31469054,Hydrant,Hydrant,34.97456646,-90.08963589,red,Hydrant
31469055,Hydrant,Hydrant,34.97450646,-90.08830589,red,Hydrant
31469056,Hydrant,Hydrant,34.97324646,-90.08984589,red,Hydrant
31469057,Hydrant,Hydrant,34.97181645,-90.09039589,red,Hydrant
31469058,Hydrant,Hydrant,34.97072645,-90.09045589,red,Hydrant
31469059,Hydrant,Hydrant,34.97052646,-90.08931589,red,Hydrant
31469060,Hydrant,Hydrant,34.97616646,-90.09602589,red,Hydrant
31469061,Hydrant,Hydrant,34.96732645,-90.09557589,red,Hydrant
31469062,Hydrant,Hydrant,34.96849645,-90.09450589,red,Hydrant
31469063,Hydrant,Hydrant,34.96930645,-90.09289589,red,Hydrant
31469064,Hydrant,Hydrant,34.96948645,-90.09161589,red,Hydrant
31469065,Hydrant,Hydrant,34.96942645,-90.08997589,red,Hydrant
31469066,Hydrant,Hydrant,34.96943645,-90.08879589,red,Hydrant
31469067,Hydrant,Hydrant,34.96881645,-90.08792589,red,Hydrant
31469068,Hydrant,Hydrant,34.96770645,-90.08865589,red,Hydrant
31469069,Hydrant,Hydrant,34.96688645,-90.08790589,red,Hydrant
31469070,Hydrant,Hydrant,34.96692645,-90.08939589,red,Hydrant
31469071,Hydrant,Hydrant,34.96789645,-90.09012589,red,Hydrant
31469072,Hydrant,Hydrant,34.96732645,-90.09201589,red,Hydrant
31469073,Hydrant,Hydrant,34.96650645,-90.09095589,red,Hydrant
31469074,Hydrant,Hydrant,34.96588645,-90.08989589,red,Hydrant
31469075,Hydrant,Hydrant,34.96562645,-90.08798589,red,Hydrant
31469076,Hydrant,Hydrant,34.96570645,-90.09252589,red,Hydrant
31469077,Hydrant,Hydrant,34.96653645,-90.09334589,red,Hydrant
31469078,Hydrant,Hydrant,34.96799645,-90.09316589,red,Hydrant
31469079,Hydrant,Hydrant,34.96570645,-90.09420589,red,Hydrant
31469080,Hydrant,Hydrant,34.96567645,-90.09517589,red,Hydrant
31469082,Hydrant,Hydrant,34.96439645,-90.09520589,red,Hydrant
31469083,Hydrant,Hydrant,34.96441645,-90.09362589,red,Hydrant
31469084,Hydrant,Hydrant,34.96449645,-90.09143589,red,Hydrant
31469085,Hydrant,Hydrant,34.96226645,-90.09530589,red,Hydrant
31469086,Hydrant,Hydrant,34.96332645,-90.09480589,red,Hydrant
31469087,Hydrant,Hydrant,34.96330645,-90.09404589,red,Hydrant
31469088,Hydrant,Hydrant,34.96339645,-90.09325589,red,Hydrant
31469089,Hydrant,Hydrant,34.96335645,-90.09268589,red,Hydrant
31469090,Hydrant,Hydrant,34.96340645,-90.09204589,red,Hydrant
31469091,Hydrant,Hydrant,34.96225645,-90.09246589,red,Hydrant
31469092,Hydrant,Hydrant,34.96235645,-90.08359588,red,Hydrant
31469093,Hydrant,Hydrant,34.96219645,-90.08021588,red,Hydrant
31469094,Hydrant,Hydrant,34.96268645,-90.08881588,red,Hydrant
31469095,Hydrant,Hydrant,34.94656645,-90.09599589,red,Hydrant
31469096,Hydrant,Hydrant,34.95023645,-90.09601589,red,Hydrant
31469097,Hydrant,Hydrant,34.95228645,-90.09585589,red,Hydrant
31469098,Hydrant,Hydrant,34.95500045,-90.09585389,red,Hydrant
31469099,Hydrant,Hydrant,34.95670645,-90.09580589,red,Hydrant
31469100,Hydrant,Hydrant,34.95864645,-90.09584589,red,Hydrant
31469101,Hydrant,Hydrant,34.96056645,-90.09584589,red,Hydrant
31469102,Hydrant,Hydrant,34.94805645,-90.08760588,red,Hydrant
31469103,Hydrant,Hydrant,34.94869645,-90.08830588,red,Hydrant
31469104,Hydrant,Hydrant,34.94959645,-90.08771588,red,Hydrant
31469105,Hydrant,Hydrant,34.95045645,-90.08798588,red,Hydrant
31469106,Hydrant,Hydrant,34.95202645,-90.08761588,red,Hydrant
31469107,Hydrant,Hydrant,34.95240645,-90.08917588,red,Hydrant
31469108,Hydrant,Hydrant,34.95182645,-90.09012588,red,Hydrant
31469109,Hydrant,Hydrant,34.95153645,-90.08893588,red,Hydrant
31469110,Hydrant,Hydrant,34.95038645,-90.09012589,red,Hydrant
31469111,Hydrant,Hydrant,34.95010645,-90.08918588,red,Hydrant
31469112,Hydrant,Hydrant,34.94805645,-90.09035588,red,Hydrant
31469113,Hydrant,Hydrant,34.94781645,-90.08830588,red,Hydrant
31469114,Hydrant,Hydrant,34.94783645,-90.08706588,red,Hydrant
31469115,Hydrant,Hydrant,34.94790645,-90.08559588,red,Hydrant
31469116,Hydrant,Hydrant,34.94789645,-90.08392588,red,Hydrant
31469117,Hydrant,Hydrant,34.94780645,-90.08233588,red,Hydrant
31469118,Hydrant,Hydrant,34.94776645,-90.07991588,red,Hydrant
31469119,Hydrant,Hydrant,34.94720645,-90.08054588,red,Hydrant
31469120,Hydrant,Hydrant,34.94702645,-90.08224588,red,Hydrant
31469121,Hydrant,Hydrant,34.94695645,-90.08385588,red,Hydrant
31469122,Hydrant,Hydrant,34.94691645,-90.08571588,red,Hydrant
31469123,Hydrant,Hydrant,34.94610645,-90.08070588,red,Hydrant
31469124,Hydrant,Hydrant,34.94636645,-90.08230588,red,Hydrant
31469125,Hydrant,Hydrant,34.94568645,-90.08333588,red,Hydrant
31469126,Hydrant,Hydrant,34.94463645,-90.08285588,red,Hydrant
31469127,Hydrant,Hydrant,34.94399645,-90.08368588,red,Hydrant
31469128,Hydrant,Hydrant,34.94288645,-90.08278588,red,Hydrant
31469129,Hydrant,Hydrant,34.94185645,-90.08310588,red,Hydrant
31469130,Hydrant,Hydrant,34.94451645,-90.08140588,red,Hydrant
31469131,Hydrant,Hydrant,34.94400645,-90.07905588,red,Hydrant
31469132,Hydrant,Hydrant,34.94302645,-90.07895588,red,Hydrant
31469133,Hydrant,Hydrant,34.94165645,-90.07897588,red,Hydrant
31469134,Hydrant,Hydrant,34.94186645,-90.08061588,red,Hydrant
31469135,Hydrant,Hydrant,34.94268645,-90.08025588,red,Hydrant
31469136,Hydrant,Hydrant,34.94354645,-90.08024588,red,Hydrant
31469137,Hydrant,Hydrant,34.94108645,-90.08171588,red,Hydrant
31469138,Hydrant,Hydrant,34.94110645,-90.08847588,red,Hydrant
31469139,Hydrant,Hydrant,34.94126645,-90.09209589,red,Hydrant
31469140,Hydrant,Hydrant,34.94222645,-90.09449589,red,Hydrant
31469141,Hydrant,Hydrant,34.94219645,-90.09071588,red,Hydrant
31469142,Hydrant,Hydrant,34.94216645,-90.08748588,red,Hydrant
31469143,Hydrant,Hydrant,34.94509645,-90.09390588,red,Hydrant
31469144,Hydrant,Hydrant,34.94378645,-90.09105588,red,Hydrant
31469145,Hydrant,Hydrant,34.94626645,-90.08914588,red,Hydrant
31469146,Hydrant,Hydrant,34.94597645,-90.09448589,red,Hydrant
31469147,Hydrant,Hydrant,34.94633645,-90.09090589,red,Hydrant
31469148,Hydrant,Hydrant,34.95226645,-90.09118588,red,Hydrant
31469149,Hydrant,Hydrant,34.94106645,-90.07922588,red,Hydrant
31469150,Hydrant,Hydrant,34.94639645,-90.08488588,red,Hydrant
31469151,Hydrant,Hydrant,34.94511645,-90.08487588,red,Hydrant
31469152,Hydrant,Hydrant,34.94810645,-90.09522589,red,Hydrant
31469153,Hydrant,Hydrant,34.94806645,-90.06100588,red,Hydrant
31469154,Hydrant,Hydrant,34.94806645,-90.06193588,red,Hydrant
31469155,Hydrant,Hydrant,34.94793645,-90.06393588,red,Hydrant
31469156,Hydrant,Hydrant,34.94800645,-90.06576588,red,Hydrant
31469157,Hydrant,Hydrant,34.94794645,-90.06734588,red,Hydrant
31469158,Hydrant,Hydrant,34.94789645,-90.06905588,red,Hydrant
31469159,Hydrant,Hydrant,34.94790645,-90.07090588,red,Hydrant
31469160,Hydrant,Hydrant,34.94798645,-90.07267588,red,Hydrant
31469161,Hydrant,Hydrant,34.94796645,-90.07417588,red,Hydrant
31469162,Hydrant,Hydrant,34.94790645,-90.07605588,red,Hydrant
31469163,Hydrant,Hydrant,34.94787645,-90.07743588,red,Hydrant
31469164,Hydrant,Hydrant,34.94736645,-90.07735588,red,Hydrant
31469165,Hydrant,Hydrant,34.94633645,-90.07796588,red,Hydrant
31469166,Hydrant,Hydrant,34.94559645,-90.07766588,red,Hydrant
31469167,Hydrant,Hydrant,34.94610645,-90.07619588,red,Hydrant
31469168,Hydrant,Hydrant,34.94723645,-90.07612588,red,Hydrant
31469169,Hydrant,Hydrant,34.94824645,-90.06104588,red,Hydrant
31469170,Hydrant,Hydrant,34.94821645,-90.06370588,red,Hydrant
31469171,Hydrant,Hydrant,34.94815645,-90.06717588,red,Hydrant
31469172,Hydrant,Hydrant,34.94815645,-90.06899588,red,Hydrant
31469173,Hydrant,Hydrant,34.94815645,-90.07097588,red,Hydrant
31469174,Hydrant,Hydrant,34.94814645,-90.07286588,red,Hydrant
31469175,Hydrant,Hydrant,34.94812645,-90.07487588,red,Hydrant
31469176,Hydrant,Hydrant,34.94806645,-90.07690588,red,Hydrant
31469177,Hydrant,Hydrant,34.94793645,-90.08086588,red,Hydrant
31469178,Hydrant,Hydrant,34.94419645,-90.07796588,red,Hydrant
31469179,Hydrant,Hydrant,34.94282945,-90.07794488,red,Hydrant
31469180,Hydrant,Hydrant,34.94470645,-90.07712588,red,Hydrant
31469181,Hydrant,Hydrant,34.94807645,-90.08594588,red,Hydrant
31469182,Hydrant,Hydrant,34.94811645,-90.08425588,red,Hydrant
31469183,Hydrant,Hydrant,34.94807645,-90.08259588,red,Hydrant
31469184,Hydrant,Hydrant,34.94807645,-90.07885588,red,Hydrant
31469185,Hydrant,Hydrant,34.94804845,-90.09409289,red,Hydrant
31469186,Hydrant,Hydrant,34.96292645,-90.06594588,red,Hydrant
31469187,Hydrant,Hydrant,34.94142645,-90.07620588,red,Hydrant
31469188,Hydrant,Hydrant,34.94193645,-90.07665588,red,Hydrant
31469189,Hydrant,Hydrant,34.94238645,-90.07633588,red,Hydrant
31469190,Hydrant,Hydrant,34.94265645,-90.07705588,red,Hydrant
31469191,Hydrant,Hydrant,34.94355645,-90.07707588,red,Hydrant
31469192,Hydrant,Hydrant,34.94356645,-90.07263188,red,Hydrant
31469193,Hydrant,Hydrant,34.94413645,-90.07607588,red,Hydrant
31469194,Hydrant,Hydrant,34.94524645,-90.07634588,red,Hydrant
31469195,Hydrant,Hydrant,34.94740645,-90.07472588,red,Hydrant
31469196,Hydrant,Hydrant,34.94624645,-90.07481588,red,Hydrant
31469197,Hydrant,Hydrant,34.94526645,-90.07472588,red,Hydrant
31469198,Hydrant,Hydrant,34.94428645,-90.07467588,red,Hydrant
31469199,Hydrant,Hydrant,34.94342645,-90.07453588,red,Hydrant
31469200,Hydrant,Hydrant,34.94304645,-90.07488588,red,Hydrant
31469201,Hydrant,Hydrant,34.94235645,-90.07449588,red,Hydrant
31469202,Hydrant,Hydrant,34.94216645,-90.07517588,red,Hydrant
31469203,Hydrant,Hydrant,34.94115645,-90.07447588,red,Hydrant
31469204,Hydrant,Hydrant,34.94119645,-90.07548588,red,Hydrant
31469205,Hydrant,Hydrant,34.97064645,-90.09475589,red,Hydrant
31469206,Hydrant,Hydrant,34.97065645,-90.09306589,red,Hydrant
31469207,Hydrant,Hydrant,34.97205646,-90.09272589,red,Hydrant
31469208,Hydrant,Hydrant,34.97337646,-90.09266589,red,Hydrant
31469209,Hydrant,Hydrant,34.97436646,-90.09264589,red,Hydrant
31469210,Hydrant,Hydrant,34.97462646,-90.09372589,red,Hydrant
31469211,Hydrant,Hydrant,34.97336646,-90.09442589,red,Hydrant
31469212,Hydrant,Hydrant,34.97230646,-90.09485589,red,Hydrant
31469213,Hydrant,Hydrant,34.97053646,-90.08501589,red,Hydrant
31469214,Hydrant,Hydrant,34.97087646,-90.08374588,red,Hydrant
31469215,Hydrant,Hydrant,34.97214646,-90.08415588,red,Hydrant
31469216,Hydrant,Hydrant,34.94050645,-90.14993923,red,Hydrant
31469217,Hydrant,Hydrant,34.94155645,-90.15372257,red,Hydrant
31469218,Hydrant,Hydrant,34.94078978,-90.15358923,red,Hydrant
31469219,Hydrant,Hydrant,34.94037311,-90.15222257,red,Hydrant
31469220,Hydrant,Hydrant,34.90589554,-90.17821852,red,Hydrant
31469221,Hydrant,Hydrant,34.90564924,-90.17722804,red,Hydrant
31469222,Hydrant,Hydrant,34.90487304,-90.17627235,red,Hydrant
31469223,Hydrant,Hydrant,34.90523564,-90.17565511,red,Hydrant
31469224,Hydrant,Hydrant,34.90615894,-90.17526809,red,Hydrant
31469225,Hydrant,Hydrant,34.93290594,-90.16524284,red,Hydrant
31469226,Hydrant,Hydrant,34.93216294,-90.16433186,red,Hydrant
31469227,Hydrant,Hydrant,34.93248254,-90.16450787,red,Hydrant
31469228,Hydrant,Hydrant,34.93247144,-90.16331762,red,Hydrant
31469229,Hydrant,Hydrant,34.93127804,-90.16294048,red,Hydrant
31469230,Hydrant,Hydrant,34.94100545,-90.15490049,red,Hydrant
31469231,Hydrant,Hydrant,34.94025165,-90.15432662,red,Hydrant
31469232,Hydrant,Hydrant,34.93959055,-90.15380972,red,Hydrant
31469233,Hydrant,Hydrant,34.93993565,-90.15320909,red,Hydrant
31469234,Hydrant,Hydrant,34.93929615,-90.15263455,red,Hydrant
31469235,Hydrant,Hydrant,34.93964945,-90.15213895,red,Hydrant
31469236,Hydrant,Hydrant,34.93920915,-90.15107267,red,Hydrant
31469237,Hydrant,Hydrant,34.93417125,-90.14983131,red,Hydrant
31469238,Hydrant,Hydrant,34.86066644,-89.93119583,red,Hydrant
31469239,Hydrant,Hydrant,34.86248644,-89.95458584,red,Hydrant
31469240,Hydrant,Hydrant,34.83613643,-89.95439584,red,Hydrant
31469241,Hydrant,Hydrant,34.82981643,-89.95467584,red,Hydrant
31469242,Hydrant,Hydrant,34.83254643,-89.95435584,red,Hydrant
31469243,Hydrant,Hydrant,34.81681643,-89.94562584,red,Hydrant
31469244,Hydrant,Hydrant,34.81675643,-89.96089584,red,Hydrant
31469245,Hydrant,Hydrant,34.93317645,-90.09484589,red,Hydrant
31469246,Hydrant,Hydrant,34.90343550,-89.91901525,red,Hydrant
31469247,Hydrant,Hydrant,34.89782017,-89.92867370,red,Hydrant
31469248,Hydrant,Hydrant,34.89697933,-89.93044637,red,Hydrant
31469249,Hydrant,Hydrant,34.89654030,-89.92869876,red,Hydrant
31469250,Hydrant,Hydrant,34.89566848,-89.93063507,red,Hydrant
31469251,Hydrant,Hydrant,34.89527481,-89.92920472,red,Hydrant
31469252,Hydrant,Hydrant,34.89404336,-89.92919187,red,Hydrant
31469253,Hydrant,Hydrant,34.88872955,-89.92585406,red,Hydrant
31469254,Hydrant,Hydrant,34.89270784,-89.93008505,red,Hydrant
31469255,Hydrant,Hydrant,34.89144577,-89.92927863,red,Hydrant
31469256,Hydrant,Hydrant,34.89056846,-89.92884811,red,Hydrant
31469257,Hydrant,Hydrant,34.88973233,-89.92986815,red,Hydrant
31469258,Hydrant,Hydrant,34.88824686,-89.92994763,red,Hydrant
31469259,Hydrant,Hydrant,34.88808678,-89.92853478,red,Hydrant
31469260,Hydrant,Hydrant,34.88762305,-89.92698117,red,Hydrant
31469261,Hydrant,Hydrant,34.89256645,-89.91406402,red,Hydrant
31469262,Hydrant,Hydrant,34.89108778,-89.91216071,red,Hydrant
31469263,Hydrant,Hydrant,34.89201824,-89.91333352,red,Hydrant
31469264,Hydrant,Hydrant,34.89316533,-89.91288650,red,Hydrant
31469265,Hydrant,Hydrant,34.89437372,-89.91287406,red,Hydrant
31469266,Hydrant,Hydrant,34.89522406,-89.91341032,red,Hydrant
31469267,Hydrant,Hydrant,34.89362949,-89.91431232,red,Hydrant
31469268,Hydrant,Hydrant,34.89446891,-89.91861982,red,Hydrant
31469269,Hydrant,Hydrant,34.89448764,-89.91722592,red,Hydrant
31469270,Hydrant,Hydrant,34.89364558,-89.91756344,red,Hydrant
31469271,Hydrant,Hydrant,34.89330014,-89.91626472,red,Hydrant
31469272,Hydrant,Hydrant,34.89464807,-89.91593896,red,Hydrant
31469273,Hydrant,Hydrant,34.89670005,-89.91651713,red,Hydrant
31469274,Hydrant,Hydrant,34.89635287,-89.91798943,red,Hydrant
31469275,Hydrant,Hydrant,34.89527007,-89.91738579,red,Hydrant
31469276,Hydrant,Hydrant,34.89528447,-89.91885856,red,Hydrant
31469277,Hydrant,Hydrant,34.89542236,-89.91237574,red,Hydrant
31469278,Hydrant,Hydrant,34.89980829,-89.90722192,red,Hydrant
31469279,Hydrant,Hydrant,34.89786333,-89.90776701,red,Hydrant
31469280,Hydrant,Hydrant,34.90006625,-89.90970275,red,Hydrant
31469281,Hydrant,Hydrant,34.89823844,-89.90996345,red,Hydrant
31469282,Hydrant,Hydrant,34.90046202,-89.91070024,red,Hydrant
31469283,Hydrant,Hydrant,34.90020693,-89.91198161,red,Hydrant
31469284,Hydrant,Hydrant,34.89893085,-89.91250040,red,Hydrant
31469285,Hydrant,Hydrant,34.90033391,-89.90301701,red,Hydrant
31469286,Hydrant,Hydrant,34.89931551,-89.90268044,red,Hydrant
31469287,Hydrant,Hydrant,34.90031675,-89.90601096,red,Hydrant
31469288,Hydrant,Hydrant,34.90169710,-89.90377147,red,Hydrant
31469289,Hydrant,Hydrant,34.90243802,-89.90749708,red,Hydrant
31469290,Hydrant,Hydrant,34.90146540,-89.90868879,red,Hydrant
31469291,Hydrant,Hydrant,34.90165976,-89.91520882,red,Hydrant
31469292,Hydrant,Hydrant,34.89913390,-89.91429741,red,Hydrant
31469293,Hydrant,Hydrant,34.90246079,-89.91383233,red,Hydrant
31469294,Hydrant,Hydrant,34.90244900,-89.91096984,red,Hydrant
31469295,Hydrant,Hydrant,34.90328900,-89.90577507,red,Hydrant
31469296,Hydrant,Hydrant,34.90355227,-89.90904714,red,Hydrant
31469297,Hydrant,Hydrant,34.90026812,-89.91459853,red,Hydrant
31469298,Hydrant,Hydrant,34.90080009,-89.91666964,red,Hydrant
31469299,Hydrant,Hydrant,34.89970563,-89.91600583,red,Hydrant
31469300,Hydrant,Hydrant,34.89978781,-89.91810486,red,Hydrant
31469301,Hydrant,Hydrant,34.90088300,-89.91846096,red,Hydrant
31469302,Hydrant,Hydrant,34.90157877,-89.91714967,red,Hydrant
31469303,Hydrant,Hydrant,34.90245008,-89.91837058,red,Hydrant
31469304,Hydrant,Hydrant,34.89824594,-89.91863107,red,Hydrant
31469305,Hydrant,Hydrant,34.96875645,-90.13475590,red,Hydrant
31469306,Hydrant,Hydrant,34.96792312,-90.13370590,red,Hydrant
31469307,Hydrant,Hydrant,34.96704312,-90.13288923,red,Hydrant
31469308,Hydrant,Hydrant,34.96725645,-90.13372256,red,Hydrant
31469309,Hydrant,Hydrant,34.96612312,-90.13382256,red,Hydrant
31469310,Hydrant,Hydrant,34.96610645,-90.13460590,red,Hydrant
31469311,Hydrant,Hydrant,34.96952312,-90.13570590,red,Hydrant
31469312,Hydrant,Hydrant,34.96858979,-90.13643923,red,Hydrant
31469313,Hydrant,Hydrant,34.96997312,-90.14503923,red,Hydrant
31469314,Hydrant,Hydrant,34.96982312,-90.14430590,red,Hydrant
31469315,Hydrant,Hydrant,34.96998979,-90.14373923,red,Hydrant
31469316,Hydrant,Hydrant,34.96908979,-90.14415590,red,Hydrant
31469317,Hydrant,Hydrant,34.96880645,-90.14317257,red,Hydrant
31469318,Hydrant,Hydrant,34.96902312,-90.14578923,red,Hydrant
31469319,Hydrant,Hydrant,34.96745645,-90.14392257,red,Hydrant
31469320,Hydrant,Hydrant,34.96705645,-90.14285590,red,Hydrant
31469321,Hydrant,Hydrant,34.96695645,-90.14395590,red,Hydrant
31469322,Hydrant,Hydrant,34.96725645,-90.14515590,red,Hydrant
31469323,Hydrant,Hydrant,34.96337312,-90.14650590,red,Hydrant
31469324,Hydrant,Hydrant,34.96335645,-90.14565590,red,Hydrant
31469325,Hydrant,Hydrant,34.88420644,-89.93485584,red,Hydrant
31469326,Hydrant,Hydrant,34.88706800,-89.92941204,red,Hydrant
31469327,Hydrant,Hydrant,34.88721603,-89.93104170,red,Hydrant
31469328,Hydrant,Hydrant,34.88717906,-89.93215477,red,Hydrant
31469329,Hydrant,Hydrant,34.88659869,-89.93355353,red,Hydrant
31469330,Hydrant,Hydrant,34.88589634,-89.93433712,red,Hydrant
31469331,Hydrant,Hydrant,34.88471419,-89.93454597,red,Hydrant
31469332,Hydrant,Hydrant,34.88449926,-89.93365223,red,Hydrant
31469333,Hydrant,Hydrant,34.88453063,-89.93216210,red,Hydrant
31469334,Hydrant,Hydrant,34.88494117,-89.93125020,red,Hydrant
31469335,Hydrant,Hydrant,34.88572765,-89.93152566,red,Hydrant
31469336,Hydrant,Hydrant,34.88597214,-89.93274911,red,Hydrant
31469337,Hydrant,Hydrant,34.88636563,-89.93104464,red,Hydrant
31469338,Hydrant,Hydrant,34.96823979,-90.10010589,red,Hydrant
31469339,Hydrant,Hydrant,34.96652312,-90.10040589,red,Hydrant
31469340,Hydrant,Hydrant,34.96342312,-90.10212256,red,Hydrant
31469341,Hydrant,Hydrant,34.96725645,-90.10173922,red,Hydrant
31469342,Hydrant,Hydrant,34.96867312,-90.10360589,red,Hydrant
31469343,Hydrant,Hydrant,34.96570645,-90.10358922,red,Hydrant
31469344,Hydrant,Hydrant,34.96732312,-90.10367256,red,Hydrant
31469345,Hydrant,Hydrant,34.96752312,-90.10538922,red,Hydrant
31469346,Hydrant,Hydrant,34.96825645,-90.10675589,red,Hydrant
31469347,Hydrant,Hydrant,34.96442312,-90.10557256,red,Hydrant
31469348,Hydrant,Hydrant,34.85934644,-89.93900584,red,Hydrant
31469349,Hydrant,Hydrant,34.85797644,-89.94439584,red,Hydrant
31469350,Hydrant,Hydrant,34.97232312,-90.09685589,red,Hydrant
31469351,Hydrant,Hydrant,34.97152312,-90.09778922,red,Hydrant
31469352,Hydrant,Hydrant,34.82979643,-89.96174584,red,Hydrant
31469353,Hydrant,Hydrant,34.96528979,-90.11172256,red,Hydrant
31469354,Hydrant,Hydrant,34.96620645,-90.11168922,red,Hydrant
31469355,Hydrant,Hydrant,34.96803979,-90.11027256,red,Hydrant
31469356,Hydrant,Hydrant,34.96758979,-90.10903922,red,Hydrant
31469357,Hydrant,Hydrant,34.96633979,-90.10895589,red,Hydrant
31469358,Hydrant,Hydrant,34.96495645,-90.10960589,red,Hydrant
31469359,Hydrant,Hydrant,34.96650645,-90.10768922,red,Hydrant
31469360,Hydrant,Hydrant,34.96512312,-90.10757256,red,Hydrant
31469361,Hydrant,Hydrant,34.96302312,-90.10983922,red,Hydrant
31469362,Hydrant,Hydrant,34.96313979,-90.10917256,red,Hydrant
31469363,Hydrant,Hydrant,34.96447312,-90.11362256,red,Hydrant
31469364,Hydrant,Hydrant,34.96435645,-90.11137256,red,Hydrant
31469365,Hydrant,Hydrant,34.96167312,-90.10803922,red,Hydrant
31469366,Hydrant,Hydrant,34.96097312,-90.10617256,red,Hydrant
31469367,Hydrant,Hydrant,34.95967312,-90.10557256,red,Hydrant
31469368,Hydrant,Hydrant,34.95732312,-90.10500589,red,Hydrant
31469369,Hydrant,Hydrant,34.95567312,-90.10510589,red,Hydrant
31469370,Hydrant,Hydrant,34.95578978,-90.10635589,red,Hydrant
31469371,Hydrant,Hydrant,34.95645645,-90.10600589,red,Hydrant
31469372,Hydrant,Hydrant,34.95770645,-90.10685589,red,Hydrant
31469373,Hydrant,Hydrant,34.95932312,-90.10677256,red,Hydrant
31469374,Hydrant,Hydrant,34.95732312,-90.11000589,red,Hydrant
31469375,Hydrant,Hydrant,34.95945645,-90.10982256,red,Hydrant
31469376,Hydrant,Hydrant,34.96063979,-90.11025589,red,Hydrant
31469377,Hydrant,Hydrant,34.96310645,-90.09650589,red,Hydrant
31469378,Hydrant,Hydrant,34.96775645,-90.13217256,red,Hydrant
31469379,Hydrant,Hydrant,34.96853979,-90.13172256,red,Hydrant
31469380,Hydrant,Hydrant,34.96892312,-90.13320590,red,Hydrant
31469381,Hydrant,Hydrant,34.96950645,-90.13335590,red,Hydrant
31469382,Hydrant,Hydrant,34.96978979,-90.13430590,red,Hydrant
31469383,Hydrant,Hydrant,34.97073979,-90.13368923,red,Hydrant
31469384,Hydrant,Hydrant,34.97285645,-90.13703923,red,Hydrant
